kind,sheet,nm_key,display,source,month,vladimir_old_raw,vladimir_new_raw,delta_raw,planning_03,rounded_new_24,diff_03_minus_rounded
old_raw_ne_new_raw,Gremlin,942865454,942865454,Gremlin,2026-08,290.0,270.0,-20.0,312.0,288,24.0
old_raw_ne_new_raw,Gremlin,942865454,942865454,Gremlin,2026-09,320.0,290.0,-30.0,336.0,312,24.0
old_raw_ne_new_raw,Gremlin,861386736,861386736,Gremlin,2026-05,330.0,350.0,20.0,336.0,360,-24.0
old_raw_ne_new_raw,Gremlin,861386736,861386736,Gremlin,2026-06,360.0,330.0,-30.0,360.0,336,24.0
old_raw_ne_new_raw,Gremlin,861386736,861386736,Gremlin,2026-08,320.0,300.0,-20.0,320.0,312,8.0
old_raw_ne_new_raw,Gremlin,861386736,861386736,Gremlin,2026-09,400.0,320.0,-80.0,400.0,336,64.0
old_raw_ne_new_raw,Gremlin,134354680,134354680,Gremlin,2026-05,360.0,0.0,-360.0,360.0,0.0,360.0
old_raw_ne_new_raw,Gremlin,134354680,134354680,Gremlin,2026-06,0.0,360.0,360.0,0.0,360,-360.0
old_raw_ne_new_raw,Gremlin,349654046,349654046,Gremlin,2026-05,1223.0,1447.0,224.0,1224.0,1464,-240.0
old_raw_ne_new_raw,Gremlin,349654046,349654046,Gremlin,2026-06,0.0,1223.0,1223.0,0.0,1224,-1224.0
old_raw_ne_new_raw,Gremlin,40028657,40028657,Gremlin,2026-05,322.0,39.0,-283.0,325.0,48,277.0
old_raw_ne_new_raw,Gremlin,40028657,40028657,Gremlin,2026-06,0.0,322.0,322.0,0.0,336,-336.0
old_raw_ne_new_raw,Gremlin,43746157,43746157,Gremlin,2026-05,0.0,6.0,6.0,0.0,24,-24.0
old_raw_ne_new_raw,Gremlin,492875663,492875663,Gremlin,2026-05,124.0,128.0,4.0,140.0,144,-4.0
old_raw_ne_new_raw,Gremlin,492875663,492875663,Gremlin,2026-06,0.0,124.0,124.0,0.0,144,-144.0
old_raw_ne_new_raw,Gremlin,492883010,492883010,Gremlin,2026-05,374.0,238.0,-136.0,378.0,240,138.0
old_raw_ne_new_raw,Gremlin,492883010,492883010,Gremlin,2026-06,0.0,374.0,374.0,0.0,384,-384.0
old_raw_ne_new_raw,Gremlin,494755143,494755143,Gremlin,2026-05,0.0,58.0,58.0,0.0,72,-72.0
old_raw_ne_new_raw,Gremlin,529887357,529887357,Gremlin,2026-05,0.0,39.0,39.0,0.0,48,-48.0
old_raw_ne_new_raw,Gremlin,529892624,529892624,Gremlin,2026-05,0.0,28.0,28.0,0.0,48,-48.0
old_raw_ne_new_raw,Gremlin,550226639,550226639,Gremlin,2026-05,0.0,108.0,108.0,0.0,120,-120.0
old_raw_ne_new_raw,Gremlin,692318750,692318750,Gremlin,2026-05,0.0,430.0,430.0,0.0,432,-432.0
old_raw_ne_new_raw,Gremlin,722623447,722623447,Gremlin,2026-05,1500.0,500.0,-1000.0,1500.0,504,996.0
old_raw_ne_new_raw,Gremlin,722623447,722623447,Gremlin,2026-06,0.0,1500.0,1500.0,0.0,1512,-1512.0
old_raw_ne_new_raw,Gremlin,722627244,722627244,Gremlin,2026-05,1000.0,600.0,-400.0,1000.0,600,400.0
old_raw_ne_new_raw,Gremlin,722627244,722627244,Gremlin,2026-06,0.0,1000.0,1000.0,0.0,1008,-1008.0
old_raw_ne_new_raw,Gremlin,758048960,758048960,Gremlin,2026-05,0.0,256.0,256.0,0.0,264,-264.0
old_raw_ne_new_raw,Tesfe,543554305,543554305,Tesfe,2026-06,0.0,230.0,230.0,0.0,240,-240.0
old_raw_ne_new_raw,Tesfe,608928608,608928608,Tesfe,2026-06,0.0,345.0,345.0,0.0,360,-360.0
old_raw_ne_new_raw,Tesfe,686885271,686885271,Tesfe,2026-06,2000.0,824.0,-1176.0,2000.0,840,1160.0
old_raw_ne_new_raw,Tesfe,876241399,876241399,Tesfe,2026-06,2000.0,824.0,-1176.0,2000.0,840,1160.0
old_raw_ne_new_raw,Tesfe,918426226,918426226,Tesfe,2026-06,1765.0,0.0,-1765.0,1776.0,0.0,1776.0
old_raw_ne_new_raw,Tesfe,918426227,918426227,Tesfe,2026-06,1765.0,0.0,-1765.0,1768.0,0.0,1768.0
old_raw_ne_new_raw,Tesfe,918426228,918426228,Tesfe,2026-06,1765.0,0.0,-1765.0,1768.0,0.0,1768.0
old_raw_ne_new_raw,Tesfe,918426229,918426229,Tesfe,2026-06,1765.0,0.0,-1765.0,1776.0,0.0,1776.0
old_raw_ne_new_raw,Tesfe,918426230,918426230,Tesfe,2026-06,500.0,0.0,-500.0,500.0,0.0,500.0
old_raw_ne_new_raw,Tesfe,918426231,918426231,Tesfe,2026-06,235.0,0.0,-235.0,235.0,0.0,235.0
old_raw_ne_new_raw,Tesfe,918435511,918435511,Tesfe,2026-06,1111.0,0.0,-1111.0,1116.0,0.0,1116.0
old_raw_ne_new_raw,Tesfe,918435511,918435511,Tesfe,2026-09,1444.0,1333.0,-111.0,1446.0,1344,102.0
old_raw_ne_new_raw,Tesfe,918435512,918435512,Tesfe,2026-06,1111.0,0.0,-1111.0,1120.0,0.0,1120.0
old_raw_ne_new_raw,Tesfe,918435512,918435512,Tesfe,2026-09,1444.0,1333.0,-111.0,1460.0,1344,116.0
old_raw_ne_new_raw,Tesfe,918435513,918435513,Tesfe,2026-06,667.0,0.0,-667.0,672.0,0.0,672.0
old_raw_ne_new_raw,Tesfe,918435513,918435513,Tesfe,2026-09,944.0,889.0,-55.0,944.0,912,32.0
old_raw_ne_new_raw,Tesfe,926949170,926949170,Tesfe,2026-06,882.0,0.0,-882.0,890.0,0.0,890.0
old_raw_ne_new_raw,Tesfe,926949170,926949170,Tesfe,2026-09,882.0,824.0,-58.0,890.0,840,50.0
old_raw_ne_new_raw,Tesfe,926954173,926954173,Tesfe,2026-06,706.0,0.0,-706.0,710.0,0.0,710.0
old_raw_ne_new_raw,Tesfe,926954174,926954174,Tesfe,2026-06,706.0,0.0,-706.0,710.0,0.0,710.0
old_raw_ne_new_raw,Tesfe,927023387,927023387,Tesfe,2026-06,882.0,647.0,-235.0,890.0,648,242.0
old_raw_ne_new_raw,Tesfe,927023387,927023387,Tesfe,2026-09,882.0,824.0,-58.0,890.0,840,50.0
old_raw_ne_new_raw,Tesfe,927042177,927042177,Tesfe,2026-06,882.0,0.0,-882.0,885.0,0.0,885.0
old_raw_ne_new_raw,Tesfe,927042177,927042177,Tesfe,2026-09,882.0,824.0,-58.0,885.0,840,45.0
old_raw_ne_new_raw,Tesfe,964009719,964009719,Tesfe,2026-09,1136.0,568.0,-568.0,1160.0,576,584.0
old_raw_ne_new_raw,Tesfe,964012793,964012793,Tesfe,2026-09,595.0,357.0,-238.0,600.0,360,240.0
old_raw_ne_new_raw,Tesfe,964012794,964012794,Tesfe,2026-09,893.0,536.0,-357.0,900.0,552,348.0
old_raw_ne_new_raw,Tesfe,964012795,964012795,Tesfe,2026-09,714.0,417.0,-297.0,720.0,432,288.0
old_raw_ne_new_raw,Tesfe,120796591,120796591,Tesfe,2026-06,1574.0,1603.0,29.0,1650.0,1608,42.0
old_raw_ne_new_raw,Tesfe,120796591,120796591,Tesfe,2026-09,1794.0,1721.0,-73.0,1870.0,1728,142.0
old_raw_ne_new_raw,Tesfe,246014967,246014967,Tesfe,2026-06,731.0,746.0,15.0,770.0,768,2.0
old_raw_ne_new_raw,Tesfe,246014967,246014967,Tesfe,2026-09,836.0,791.0,-45.0,880.0,792,88.0
old_raw_ne_new_raw,Tesfe,358122186,358122186,Tesfe,2026-09,400.0,383.0,-17.0,440.0,384,56.0
old_raw_ne_new_raw,Tesfe,358125696,358125696,Tesfe,2026-06,521.0,535.0,14.0,550.0,552,-2.0
old_raw_ne_new_raw,Tesfe,358125696,358125696,Tesfe,2026-09,606.0,563.0,-43.0,660.0,576,84.0
old_raw_ne_new_raw,Tesfe,358132137,358132137,Tesfe,2026-09,391.0,375.0,-16.0,440.0,384,56.0
old_raw_ne_new_raw,Tesfe,47920705,47920705,Tesfe,2026-06,1574.0,1603.0,29.0,1650.0,1608,42.0
old_raw_ne_new_raw,Tesfe,47920705,47920705,Tesfe,2026-09,1794.0,1721.0,-73.0,1870.0,1728,142.0
old_raw_ne_new_raw,Tesfe,47920706,47920706,Tesfe,2026-06,1183.0,1197.0,14.0,1210.0,1200,10.0
old_raw_ne_new_raw,Tesfe,47920706,47920706,Tesfe,2026-09,1352.0,1296.0,-56.0,1430.0,1296,134.0
old_raw_ne_new_raw,Tesfe,271298038,271298038,Tesfe,2026-06,0.0,1118.0,1118.0,0.0,1128,-1128.0
old_raw_ne_new_raw,Tesfe,291701620,291701620,Tesfe,2026-06,0.0,843.0,843.0,0.0,864,-864.0
old_raw_ne_new_raw,Tesfe,384471571,384471571,Tesfe,2026-06,0.0,345.0,345.0,0.0,360,-360.0
old_raw_ne_new_raw,Tesfe,486174467,486174467,Tesfe,2026-06,0.0,284.0,284.0,0.0,288,-288.0
old_raw_ne_new_raw,Tesfe,547905963,547905963,Tesfe,2026-06,0.0,216.0,216.0,0.0,216,-216.0
old_raw_ne_new_raw,Tesfe,547907007,547907007,Tesfe,2026-06,0.0,241.0,241.0,0.0,264,-264.0
old_raw_ne_new_raw,Tesfe,587394871,587394871,Tesfe,2026-06,0.0,118.0,118.0,0.0,120,-120.0
old_raw_ne_new_raw,Tesfe,721291995,721291995,Tesfe,2026-06,169.0,180.0,11.0,171.0,192,-21.0
old_raw_ne_new_raw,Tesfe,734230554,734230554,Tesfe,2026-06,648.0,846.0,198.0,648.0,864,-216.0
old_raw_ne_new_raw,Tesfe,734234121,734234121,Tesfe,2026-06,868.0,1819.0,951.0,912.0,1824,-912.0
old_raw_ne_new_raw,Tesfe,76726507,76726507,Tesfe,2026-06,0.0,512.0,512.0,0.0,528,-528.0
old_raw_ne_new_raw,Tesfe,77306647,77306647,Tesfe,2026-06,0.0,438.0,438.0,0.0,456,-456.0
old_raw_ne_new_raw,Tesfe,869039019,869039019,Tesfe,2026-06,0.0,341.0,341.0,0.0,360,-360.0
old_raw_ne_new_raw,Tesfe,879121147,879121147,Tesfe,2026-06,0.0,402.0,402.0,0.0,408,-408.0
old_raw_ne_new_raw,Tesfe,897441029,897441029,Tesfe,2026-06,0.0,118.0,118.0,0.0,120,-120.0
old_raw_ne_new_raw,Tesfe,901040577,901040577,Tesfe,2026-06,0.0,294.0,294.0,0.0,312,-312.0
old_raw_ne_new_raw,Tesfe,901044246,901044246,Tesfe,2026-06,0.0,235.0,235.0,0.0,240,-240.0
old_raw_ne_new_raw,Tesfe,917885149,917885149,Tesfe,2026-06,0.0,706.0,706.0,0.0,720,-720.0
old_raw_ne_new_raw,Tesfe,917885150,917885150,Tesfe,2026-06,0.0,706.0,706.0,0.0,720,-720.0
03_ne_round_new_24,Gremlin,349664142,349664142,Gremlin,2026-05,,439.0,,600.0,456,144.0
03_ne_round_new_24,Gremlin,349664142,349664142,Gremlin,2026-06,,598.0,,512.0,600,-88.0
03_ne_round_new_24,Gremlin,349664142,349664142,Gremlin,2026-07,,506.0,,512.0,528,-16.0
03_ne_round_new_24,Gremlin,349664142,349664142,Gremlin,2026-08,,427.0,,464.0,432,32.0
03_ne_round_new_24,Gremlin,349664142,349664142,Gremlin,2026-09,,463.0,,512.0,480,32.0
03_ne_round_new_24,Gremlin,349672647,349672647,Gremlin,2026-05,,135.0,,168.0,144,24.0
03_ne_round_new_24,Gremlin,349672647,349672647,Gremlin,2026-06,,165.0,,216.0,168,48.0
03_ne_round_new_24,Gremlin,349672647,349672647,Gremlin,2026-08,,135.0,,160.0,144,16.0
03_ne_round_new_24,Gremlin,349672647,349672647,Gremlin,2026-09,,157.0,,176.0,168,8.0
03_ne_round_new_24,Gremlin,376406367,376406367,Gremlin,2026-05,,280.0,,512.0,288,224.0
03_ne_round_new_24,Gremlin,376406367,376406367,Gremlin,2026-06,,511.0,,216.0,528,-312.0
03_ne_round_new_24,Gremlin,376406367,376406367,Gremlin,2026-08,,244.0,,256.0,264,-8.0
03_ne_round_new_24,Gremlin,376406367,376406367,Gremlin,2026-09,,256.0,,296.0,264,32.0
03_ne_round_new_24,Gremlin,376407926,376407926,Gremlin,2026-05,,341.0,,600.0,360,240.0
03_ne_round_new_24,Gremlin,376407926,376407926,Gremlin,2026-06,,600.0,,216.0,600,-384.0
03_ne_round_new_24,Gremlin,376407926,376407926,Gremlin,2026-08,,318.0,,360.0,336,24.0
03_ne_round_new_24,Gremlin,376407926,376407926,Gremlin,2026-09,,353.0,,392.0,360,32.0
03_ne_round_new_24,Gremlin,376412766,376412766,Gremlin,2026-05,,482.0,,384.0,504,-120.0
03_ne_round_new_24,Gremlin,376412766,376412766,Gremlin,2026-06,,378.0,,576.0,384,192.0
03_ne_round_new_24,Gremlin,376412766,376412766,Gremlin,2026-08,,470.0,,528.0,480,48.0
03_ne_round_new_24,Gremlin,376412766,376412766,Gremlin,2026-09,,506.0,,576.0,528,48.0
03_ne_round_new_24,Gremlin,492884902,492884902,Gremlin,2026-05,,953.0,,1368.0,960,408.0
03_ne_round_new_24,Gremlin,495749931,495749931,Gremlin,2026-05,,279.0,,636.0,288,348.0
03_ne_round_new_24,Gremlin,495749931,495749931,Gremlin,2026-06,,629.0,,444.0,648,-204.0
03_ne_round_new_24,Gremlin,495749931,495749931,Gremlin,2026-07,,442.0,,444.0,456,-12.0
03_ne_round_new_24,Gremlin,556536822,556536822,Gremlin,2026-05,,1297.0,,0.0,1320,-1320.0
03_ne_round_new_24,Gremlin,556536822,556536822,Gremlin,2026-08,,2449.0,,2220.0,2472,-252.0
03_ne_round_new_24,Gremlin,556536822,556536822,Gremlin,2026-09,,2202.0,,2340.0,2208,132.0
03_ne_round_new_24,Gremlin,564267047,564267047,Gremlin,2026-05,,0.0,,918.0,0.0,918.0
03_ne_round_new_24,Gremlin,564267047,564267047,Gremlin,2026-06,,913.0,,900.0,936,-36.0
03_ne_round_new_24,Gremlin,564267047,564267047,Gremlin,2026-07,,900.0,,900.0,912,-12.0
03_ne_round_new_24,Gremlin,564267047,564267047,Gremlin,2026-08,,878.0,,891.0,888,3.0
03_ne_round_new_24,Gremlin,564267047,564267047,Gremlin,2026-09,,889.0,,1008.0,912,96.0
03_ne_round_new_24,Gremlin,566841830,566841830,Gremlin,2026-05,,0.0,,312.0,0.0,312.0
03_ne_round_new_24,Gremlin,566841830,566841830,Gremlin,2026-06,,303.0,,336.0,312,24.0
03_ne_round_new_24,Gremlin,566841830,566841830,Gremlin,2026-09,,278.0,,360.0,288,72.0
03_ne_round_new_24,Gremlin,757936245,757936245,Gremlin,2026-06,,0.0,,456.0,0.0,456.0
03_ne_round_new_24,Gremlin,861386741,861386741,Gremlin,2026-05,,300.0,,324.0,312,12.0
03_ne_round_new_24,Gremlin,861386741,861386741,Gremlin,2026-06,,300.0,,360.0,312,48.0
03_ne_round_new_24,Gremlin,861386741,861386741,Gremlin,2026-08,,330.0,,324.0,336,-12.0
03_ne_round_new_24,Gremlin,861386741,861386741,Gremlin,2026-09,,320.0,,324.0,336,-12.0
03_ne_round_new_24,Gremlin,861386748,861386748,Gremlin,2026-05,,478.0,,504.0,480,24.0
03_ne_round_new_24,Gremlin,861386748,861386748,Gremlin,2026-06,,500.0,,594.0,504,90.0
03_ne_round_new_24,Gremlin,861386748,861386748,Gremlin,2026-07,,590.0,,594.0,600,-6.0
03_ne_round_new_24,Gremlin,861386748,861386748,Gremlin,2026-08,,460.0,,468.0,480,-12.0
03_ne_round_new_24,Gremlin,861386748,861386748,Gremlin,2026-09,,460.0,,594.0,480,114.0
03_ne_round_new_24,Gremlin,861386753,861386753,Gremlin,2026-09,,480.0,,504.0,480,24.0
03_ne_round_new_24,Gremlin,861386759,861386759,Gremlin,2026-05,,478.0,,504.0,480,24.0
03_ne_round_new_24,Gremlin,861386759,861386759,Gremlin,2026-06,,500.0,,594.0,504,90.0
03_ne_round_new_24,Gremlin,861386759,861386759,Gremlin,2026-07,,590.0,,594.0,600,-6.0
03_ne_round_new_24,Gremlin,861386759,861386759,Gremlin,2026-08,,460.0,,468.0,480,-12.0
03_ne_round_new_24,Gremlin,861386759,861386759,Gremlin,2026-09,,460.0,,594.0,480,114.0
03_ne_round_new_24,Gremlin,861386765,861386765,Gremlin,2026-05,,478.0,,504.0,480,24.0
03_ne_round_new_24,Gremlin,861386765,861386765,Gremlin,2026-06,,500.0,,594.0,504,90.0
03_ne_round_new_24,Gremlin,861386765,861386765,Gremlin,2026-07,,590.0,,594.0,600,-6.0
03_ne_round_new_24,Gremlin,861386765,861386765,Gremlin,2026-08,,460.0,,468.0,480,-12.0
03_ne_round_new_24,Gremlin,861386765,861386765,Gremlin,2026-09,,460.0,,594.0,480,114.0
03_ne_round_new_24,Gremlin,861386769,861386769,Gremlin,2026-05,,200.0,,195.0,216,-21.0
03_ne_round_new_24,Gremlin,861386769,861386769,Gremlin,2026-06,,190.0,,210.0,192,18.0
03_ne_round_new_24,Gremlin,861386769,861386769,Gremlin,2026-07,,200.0,,210.0,216,-6.0
03_ne_round_new_24,Gremlin,861386769,861386769,Gremlin,2026-08,,160.0,,180.0,168,12.0
03_ne_round_new_24,Gremlin,861386769,861386769,Gremlin,2026-09,,180.0,,225.0,192,33.0
03_ne_round_new_24,Gremlin,861386776,861386776,Gremlin,2026-05,,200.0,,192.0,216,-24.0
03_ne_round_new_24,Gremlin,861386776,861386776,Gremlin,2026-06,,190.0,,228.0,192,36.0
03_ne_round_new_24,Gremlin,861386776,861386776,Gremlin,2026-07,,220.0,,228.0,240,-12.0
03_ne_round_new_24,Gremlin,861386776,861386776,Gremlin,2026-08,,170.0,,180.0,192,-12.0
03_ne_round_new_24,Gremlin,861386776,861386776,Gremlin,2026-09,,180.0,,228.0,192,36.0
03_ne_round_new_24,Gremlin,861386784,861386784,Gremlin,2026-06,,280.0,,360.0,288,72.0
03_ne_round_new_24,Gremlin,861386784,861386784,Gremlin,2026-08,,300.0,,360.0,312,48.0
03_ne_round_new_24,Gremlin,861386787,861386787,Gremlin,2026-06,,280.0,,360.0,288,72.0
03_ne_round_new_24,Gremlin,861386787,861386787,Gremlin,2026-08,,300.0,,360.0,312,48.0
03_ne_round_new_24,Gremlin,861386795,861386795,Gremlin,2026-05,,844.0,,912.0,864,48.0
03_ne_round_new_24,Gremlin,861386795,861386795,Gremlin,2026-06,,900.0,,1056.0,912,144.0
03_ne_round_new_24,Gremlin,861386795,861386795,Gremlin,2026-08,,820.0,,816.0,840,-24.0
03_ne_round_new_24,Gremlin,861386795,861386795,Gremlin,2026-09,,810.0,,1056.0,816,240.0
03_ne_round_new_24,Gremlin,861386803,861386803,Gremlin,2026-05,,439.0,,432.0,456,-24.0
03_ne_round_new_24,Gremlin,861386803,861386803,Gremlin,2026-06,,420.0,,504.0,432,72.0
03_ne_round_new_24,Gremlin,861386803,861386803,Gremlin,2026-08,,380.0,,396.0,384,12.0
03_ne_round_new_24,Gremlin,861386803,861386803,Gremlin,2026-09,,380.0,,486.0,384,102.0
03_ne_round_new_24,Gremlin,861386813,861386813,Gremlin,2026-05,,260.0,,252.0,264,-12.0
03_ne_round_new_24,Gremlin,861386813,861386813,Gremlin,2026-06,,250.0,,306.0,264,42.0
03_ne_round_new_24,Gremlin,861386813,861386813,Gremlin,2026-07,,300.0,,306.0,312,-6.0
03_ne_round_new_24,Gremlin,861386813,861386813,Gremlin,2026-08,,230.0,,234.0,240,-6.0
03_ne_round_new_24,Gremlin,861386813,861386813,Gremlin,2026-09,,230.0,,297.0,240,57.0
03_ne_round_new_24,Gremlin,861386823,861386823,Gremlin,2026-05,,200.0,,198.0,216,-18.0
03_ne_round_new_24,Gremlin,861386823,861386823,Gremlin,2026-06,,190.0,,216.0,192,24.0
03_ne_round_new_24,Gremlin,861386823,861386823,Gremlin,2026-08,,210.0,,180.0,216,-36.0
03_ne_round_new_24,Gremlin,861386823,861386823,Gremlin,2026-09,,170.0,,180.0,192,-12.0
03_ne_round_new_24,Gremlin,861386832,861386832,Gremlin,2026-06,,280.0,,360.0,288,72.0
03_ne_round_new_24,Gremlin,861386832,861386832,Gremlin,2026-08,,300.0,,360.0,312,48.0
03_ne_round_new_24,Gremlin,890476336,890476336,Gremlin,2026-05,,0.0,,336.0,0.0,336.0
03_ne_round_new_24,Gremlin,890476336,890476336,Gremlin,2026-06,,300.0,,336.0,312,24.0
03_ne_round_new_24,Gremlin,890476336,890476336,Gremlin,2026-07,,300.0,,336.0,312,24.0
03_ne_round_new_24,Gremlin,890476336,890476336,Gremlin,2026-08,,330.0,,240.0,336,-96.0
03_ne_round_new_24,Gremlin,890476336,890476336,Gremlin,2026-09,,220.0,,192.0,240,-48.0
03_ne_round_new_24,Gremlin,890476345,890476345,Gremlin,2026-05,,0.0,,240.0,0.0,240.0
03_ne_round_new_24,Gremlin,890476345,890476345,Gremlin,2026-08,,250.0,,192.0,264,-72.0
03_ne_round_new_24,Gremlin,890476348,890476348,Gremlin,2026-05,,0.0,,528.0,0.0,528.0
03_ne_round_new_24,Gremlin,890476348,890476348,Gremlin,2026-06,,490.0,,528.0,504,24.0
03_ne_round_new_24,Gremlin,890476348,890476348,Gremlin,2026-07,,490.0,,528.0,504,24.0
03_ne_round_new_24,Gremlin,890476348,890476348,Gremlin,2026-08,,540.0,,384.0,552,-168.0
03_ne_round_new_24,Gremlin,890476348,890476348,Gremlin,2026-09,,370.0,,336.0,384,-48.0
03_ne_round_new_24,Gremlin,890476371,890476371,Gremlin,2026-05,,0.0,,192.0,0.0,192.0
03_ne_round_new_24,Gremlin,890476372,890476372,Gremlin,2026-05,,0.0,,180.0,0.0,180.0
03_ne_round_new_24,Gremlin,890476372,890476372,Gremlin,2026-06,,170.0,,216.0,192,24.0
03_ne_round_new_24,Gremlin,890476372,890476372,Gremlin,2026-09,,190.0,,204.0,192,12.0
03_ne_round_new_24,Gremlin,890476374,890476374,Gremlin,2026-05,,0.0,,102.0,0.0,102.0
03_ne_round_new_24,Gremlin,890476374,890476374,Gremlin,2026-06,,100.0,,102.0,120,-18.0
03_ne_round_new_24,Gremlin,890476374,890476374,Gremlin,2026-07,,100.0,,102.0,120,-18.0
03_ne_round_new_24,Gremlin,890476374,890476374,Gremlin,2026-08,,80.0,,84.0,96,-12.0
03_ne_round_new_24,Gremlin,890476374,890476374,Gremlin,2026-09,,80.0,,84.0,96,-12.0
03_ne_round_new_24,Gremlin,890476379,890476379,Gremlin,2026-05,,0.0,,342.0,0.0,342.0
03_ne_round_new_24,Gremlin,890476379,890476379,Gremlin,2026-06,,330.0,,432.0,336,96.0
03_ne_round_new_24,Gremlin,890476379,890476379,Gremlin,2026-08,,360.0,,396.0,360,36.0
03_ne_round_new_24,Gremlin,890476379,890476379,Gremlin,2026-09,,390.0,,396.0,408,-12.0
03_ne_round_new_24,Gremlin,890476397,890476397,Gremlin,2026-05,,0.0,,130.0,0.0,130.0
03_ne_round_new_24,Gremlin,890476397,890476397,Gremlin,2026-06,,120.0,,156.0,120,36.0
03_ne_round_new_24,Gremlin,890476397,890476397,Gremlin,2026-07,,150.0,,156.0,168,-12.0
03_ne_round_new_24,Gremlin,890476397,890476397,Gremlin,2026-08,,130.0,,143.0,144,-1.0
03_ne_round_new_24,Gremlin,890476397,890476397,Gremlin,2026-09,,140.0,,143.0,144,-1.0
03_ne_round_new_24,Gremlin,890476406,890476406,Gremlin,2026-05,,0.0,,280.0,0.0,280.0
03_ne_round_new_24,Gremlin,890476406,890476406,Gremlin,2026-06,,280.0,,280.0,288,-8.0
03_ne_round_new_24,Gremlin,890476406,890476406,Gremlin,2026-07,,280.0,,280.0,288,-8.0
03_ne_round_new_24,Gremlin,890476406,890476406,Gremlin,2026-08,,220.0,,294.0,240,54.0
03_ne_round_new_24,Gremlin,890476406,890476406,Gremlin,2026-09,,290.0,,224.0,312,-88.0
03_ne_round_new_24,Gremlin,890476414,890476414,Gremlin,2026-05,,0.0,,296.0,0.0,296.0
03_ne_round_new_24,Gremlin,890476414,890476414,Gremlin,2026-06,,290.0,,376.0,312,64.0
03_ne_round_new_24,Gremlin,890476414,890476414,Gremlin,2026-07,,370.0,,376.0,384,-8.0
03_ne_round_new_24,Gremlin,890476414,890476414,Gremlin,2026-08,,330.0,,352.0,336,16.0
03_ne_round_new_24,Gremlin,890476414,890476414,Gremlin,2026-09,,350.0,,352.0,360,-8.0
03_ne_round_new_24,Gremlin,890476415,890476415,Gremlin,2026-05,,0.0,,322.0,0.0,322.0
03_ne_round_new_24,Gremlin,890476415,890476415,Gremlin,2026-06,,320.0,,392.0,336,56.0
03_ne_round_new_24,Gremlin,890476415,890476415,Gremlin,2026-07,,380.0,,392.0,384,8.0
03_ne_round_new_24,Gremlin,890476415,890476415,Gremlin,2026-08,,320.0,,322.0,336,-14.0
03_ne_round_new_24,Gremlin,890476420,890476420,Gremlin,2026-05,,0.0,,192.0,0.0,192.0
03_ne_round_new_24,Gremlin,890476420,890476420,Gremlin,2026-06,,150.0,,192.0,168,24.0
03_ne_round_new_24,Gremlin,890476420,890476420,Gremlin,2026-07,,150.0,,192.0,168,24.0
03_ne_round_new_24,Gremlin,890476420,890476420,Gremlin,2026-08,,160.0,,144.0,168,-24.0
03_ne_round_new_24,Gremlin,890476420,890476420,Gremlin,2026-09,,100.0,,96.0,120,-24.0
03_ne_round_new_24,Gremlin,890476441,890476441,Gremlin,2026-05,,0.0,,154.0,0.0,154.0
03_ne_round_new_24,Gremlin,890476441,890476441,Gremlin,2026-06,,150.0,,161.0,168,-7.0
03_ne_round_new_24,Gremlin,890476441,890476441,Gremlin,2026-07,,160.0,,161.0,168,-7.0
03_ne_round_new_24,Gremlin,890476441,890476441,Gremlin,2026-08,,130.0,,161.0,144,17.0
03_ne_round_new_24,Gremlin,890476441,890476441,Gremlin,2026-09,,160.0,,161.0,168,-7.0
03_ne_round_new_24,Gremlin,890476470,890476470,Gremlin,2026-05,,0.0,,240.0,0.0,240.0
03_ne_round_new_24,Gremlin,890476470,890476470,Gremlin,2026-08,,260.0,,192.0,264,-72.0
03_ne_round_new_24,Gremlin,890476490,890476490,Gremlin,2026-05,,0.0,,280.0,0.0,280.0
03_ne_round_new_24,Gremlin,890476490,890476490,Gremlin,2026-06,,280.0,,350.0,288,62.0
03_ne_round_new_24,Gremlin,890476490,890476490,Gremlin,2026-07,,350.0,,350.0,360,-10.0
03_ne_round_new_24,Gremlin,890476490,890476490,Gremlin,2026-08,,310.0,,320.0,312,8.0
03_ne_round_new_24,Gremlin,890476490,890476490,Gremlin,2026-09,,320.0,,330.0,336,-6.0
03_ne_round_new_24,Gremlin,492883855,492883855,Gremlin,2026-05,,1459.0,,2880.0,1464,1416.0
03_ne_round_new_24,Gremlin,492883855,492883855,Gremlin,2026-06,,2851.0,,3280.0,2856,424.0
03_ne_round_new_24,Gremlin,492883855,492883855,Gremlin,2026-07,,3258.0,,3280.0,3264,16.0
03_ne_round_new_24,Gremlin,492883855,492883855,Gremlin,2026-08,,1306.0,,1200.0,1320,-120.0
03_ne_round_new_24,Gremlin,915645339,915645339,Gremlin,2026-05,,0.0,,351.0,0.0,351.0
03_ne_round_new_24,Gremlin,915645339,915645339,Gremlin,2026-06,,340.0,,405.0,360,45.0
03_ne_round_new_24,Gremlin,915645339,915645339,Gremlin,2026-07,,390.0,,405.0,408,-3.0
03_ne_round_new_24,Gremlin,915645339,915645339,Gremlin,2026-08,,430.0,,459.0,432,27.0
03_ne_round_new_24,Gremlin,915645339,915645339,Gremlin,2026-09,,440.0,,513.0,456,57.0
03_ne_round_new_24,Gremlin,915651041,915651041,Gremlin,2026-05,,0.0,,182.0,0.0,182.0
03_ne_round_new_24,Gremlin,915651041,915651041,Gremlin,2026-06,,180.0,,182.0,192,-10.0
